fecha_ingreso,anio,mes,estado,proveedor_top,nombre_comercial,tipo_servicio,problema_clasificado,motivo_reclamacion,estado_procesal,resuelta,monto_reclamado,monto_recuperado,porcentaje_recuperado,dias_resolucion
2022-01-04,2022,1,Ciudad de México,MEGACABLE,MEGACABLE,TV,Facturación y Pagos,MODIFICACION DEL PRECIO CONVENIDO O PRESUPUESTADO,CONCILIADA,True,116.0,232.0,2.0,8.0
2022-01-04,2022,1,Ciudad de México,TOTALPLAY,TOTALPLAY,TV,"Entrega, Cambios y Garantías",NEGATIVA A LA ENTREGA,CONCILIADA,True,0.0,700.0,0.0,13.0
2022-01-04,2022,1,Ciudad de México,MEGACABLE,MEGACABLE,TV,"Entrega, Cambios y Garantías",NEGATIVA A LA ENTREGA,CONCILIADA,True,0.0,1197.0,0.0,13.0
2022-01-04,2022,1,Ciudad de México,IZZI,IZZI,TV,"Entrega, Cambios y Garantías",NEGATIVA A LA ENTREGA,DESISTIMIENTO,False,0.0,0.0,0.0,28.0
2022-01-04,2022,1,Ciudad de México,TELCEL,TELCEL,Telefonía Móvil,Facturación y Pagos,PENALIZACION POR CAUSA IMPUTABLE AL PROVEEDOR,CONCILIADA,True,0.0,868.0,0.0,9.0
2022-01-04,2022,1,Ciudad de México,TELCEL,TELCEL,Telefonía Móvil,Facturación y Pagos,PRODUCTO O SERVICIO NO SOLICITADO O AUTORIZADO,CONCILIADA,True,50.0,149.0,2.98,16.0
2022-01-04,2022,1,Ciudad de México,MEGACABLE,MEGACABLE,TV,Facturación y Pagos,PRODUCTO O SERVICIO NO SOLICITADO O AUTORIZADO,CONCILIADA,True,0.0,0.0,0.0,10.0
2022-01-04,2022,1,Ciudad de México,MOVISTAR,MOVISTAR,Telefonía Móvil,Facturación y Pagos,PENALIZACION POR CAUSA IMPUTABLE AL PROVEEDOR,IMPROCEDENTE,False,0.0,0.0,0.0,10.0
2022-01-05,2022,1,Ciudad de México,IZZI,IZZI,TV,Facturación y Pagos,PENALIZACION POR CAUSA IMPUTABLE AL PROVEEDOR,CONCILIADA,True,0.0,431.0,0.0,8.0
2022-01-05,2022,1,Ciudad de México,TELCEL,TELCEL,Telefonía Móvil,Facturación y Pagos,ERROR DE CALCULO,CONCILIADA,True,0.0,891.0,0.0,9.0
2022-01-05,2022,1,Ciudad de México,TELCEL,TELCEL,Telefonía Móvil,"Entrega, Cambios y Garantías",PRODUCTO O SERVICIO EQUIVOCADO,NO CONCILIADA,True,0.0,0.0,0.0,22.0
2022-01-05,2022,1,Ciudad de México,TOTALPLAY,TOTALPLAY,TV,"Entrega, Cambios y Garantías",NEGATIVA A CAMBIO O DEVOLUCION,CONCILIADA,True,0.0,864.0,0.0,8.0
2022-01-05,2022,1,Ciudad de México,MEGACABLE,MEGACABLE,TV,"Entrega, Cambios y Garantías",NEGATIVA A LA ENTREGA,CONCILIADA,True,0.0,831.94,0.0,14.0
2022-01-05,2022,1,Ciudad de México,AT&T,AT&T,Telefonía Móvil,"Entrega, Cambios y Garantías",NEGATIVA A LA ENTREGA,CONCILIADA,True,0.0,0.0,0.0,8.0
2022-01-05,2022,1,Ciudad de México,TELCEL,TELCEL,Telefonía Móvil,Facturación y Pagos,ERROR DE CALCULO,DESISTIMIENTO,False,0.0,0.0,0.0,20.0
2022-01-05,2022,1,Ciudad de México,TELCEL,TELCEL,Telefonía Móvil,"Entrega, Cambios y Garantías",NEGATIVA A LA ENTREGA,DESISTIMIENTO,False,0.0,0.0,0.0,12.0
2022-01-05,2022,1,Ciudad de México,TOTALPLAY,TOTALPLAY,TV,Facturación y Pagos,NEGATIVA A BONIFICACION,CONCILIADA,True,0.0,1297.44,0.0,8.0
2022-01-05,2022,1,Ciudad de México,TELCEL,TELCEL,Telefonía Móvil,"Entrega, Cambios y Garantías",INCUMPLIMIENTO DE PLAZOS,CONCILIADA,True,171.0,0.0,0.0,14.0
2022-01-05,2022,1,Ciudad de México,MOVISTAR,MOVISTAR,Telefonía Móvil,"Entrega, Cambios y Garantías",NEGATIVA A LA ENTREGA,CONCILIADA,True,0.0,200.0,0.0,21.0
2022-01-05,2022,1,Ciudad de México,IZZI,IZZI,TV,Facturación y Pagos,NEGATIVA A CORREGIR ERRORES,CONCILIADA,True,149.0,0.0,0.0,2.0
2022-01-05,2022,1,Ciudad de México,TOTALPLAY,TOTALPLAY,TV,Facturación y Pagos,MODIFICACION DEL PRECIO CONVENIDO O PRESUPUESTADO,CONCILIADA,True,791.0,632.0,0.7989886219974716,16.0
2022-01-05,2022,1,Ciudad de México,TELCEL,TELCEL,Telefonía Móvil,Facturación y Pagos,PRODUCTO O SERVICIO NO SOLICITADO O AUTORIZADO,CONCILIADA,True,763.35,763.35,1.0,9.0
2022-01-05,2022,1,Ciudad de México,TOTALPLAY,TOTALPLAY,TV,"Entrega, Cambios y Garantías",DEFICIENCIA EN LA REPARACION,CONCILIADA,True,0.0,0.0,0.0,21.0
2022-01-05,2022,1,Ciudad de México,MEGACABLE,MEGACABLE,TV,"Entrega, Cambios y Garantías",NEGATIVA A LA ENTREGA,CONCILIADA,True,690.0,134.0,0.19420289855072465,5.0
2022-01-05,2022,1,Ciudad de México,AT&T,AT&T,Telefonía Móvil,Contratos y Condiciones,NEGATIVA A LA RESCISION,CONCILIADA,True,0.0,996.0,0.0,19.0
2022-01-05,2022,1,Ciudad de México,MEGACABLE,MEGACABLE,TV,Facturación y Pagos,NO RESPETO ACUERDO PREVIO,CONCILIADA,True,0.0,0.0,0.0,12.0
2022-01-05,2022,1,Ciudad de México,TELCEL,TELCEL,Telefonía Móvil,Facturación y Pagos,ERROR DE CALCULO,DESISTIMIENTO,False,0.0,0.0,0.0,37.0
2022-01-05,2022,1,Ciudad de México,MOVISTAR,MOVISTAR,Telefonía Móvil,"Entrega, Cambios y Garantías",NEGATIVA A LA ENTREGA,CONCILIADA,True,0.0,2194.0,0.0,5.0
2022-01-05,2022,1,Ciudad de México,TELCEL,TELCEL,Telefonía Móvil,"Entrega, Cambios y Garantías",NEGATIVA A LA ENTREGA,CONCILIADA,True,0.0,499.0,0.0,15.0
2022-01-05,2022,1,Ciudad de México,MOVISTAR,MOVISTAR,Telefonía Móvil,"Entrega, Cambios y Garantías",NEGATIVA A LA ENTREGA,DESISTIMIENTO,False,0.0,0.0,0.0,26.0
2022-01-05,2022,1,Ciudad de México,MOVISTAR,MOVISTAR,Telefonía Móvil,"Entrega, Cambios y Garantías",NEGATIVA A LA ENTREGA,CONCILIADA,True,0.0,0.0,0.0,7.0
2022-01-05,2022,1,Ciudad de México,TELCEL,TELCEL,Telefonía Móvil,"Entrega, Cambios y Garantías",NEGATIVA A LA ENTREGA,DESISTIMIENTO,False,0.0,0.0,0.0,35.0
2022-01-05,2022,1,Ciudad de México,TELCEL,TELCEL,Telefonía Móvil,"Entrega, Cambios y Garantías",NEGATIVA A LA ENTREGA,CONCILIADA,True,0.0,215.26,0.0,36.0
2022-01-05,2022,1,Ciudad de México,MOVISTAR,MOVISTAR,Telefonía Móvil,"Entrega, Cambios y Garantías",NEGATIVA A CAMBIO O DEVOLUCION,DESISTIMIENTO,False,0.0,0.0,0.0,34.0
2022-01-05,2022,1,Ciudad de México,TELCEL,TELCEL,Telefonía Móvil,Facturación y Pagos,PENALIZACION POR CAUSA IMPUTABLE AL PROVEEDOR,DESISTIMIENTO,False,0.0,0.0,0.0,34.0
2022-01-06,2022,1,Ciudad de México,TELCEL,TELCEL,Telefonía Móvil,Facturación y Pagos,ERROR DE CALCULO,DESISTIMIENTO,False,0.0,0.0,0.0,25.0
2022-01-06,2022,1,Ciudad de México,MEGACABLE,MEGACABLE,TV,"Entrega, Cambios y Garantías",INCUMPLIMIENTO DE PLAZOS,CONCILIADA,True,540.0,540.0,1.0,19.0
2022-01-06,2022,1,Ciudad de México,TELCEL,TELCEL,Telefonía Móvil,Facturación y Pagos,ERROR DE CALCULO,CONCILIADA,True,50.0,729.72,14.5944,19.0
2022-01-06,2022,1,Ciudad de México,MEGACABLE,MEGACABLE,TV,Facturación y Pagos,NEGATIVA A CORREGIR ERRORES,CONCILIADA,True,980.0,980.0,1.0,14.0
2022-01-06,2022,1,Ciudad de México,TELCEL,TELCEL,Telefonía Móvil,"Entrega, Cambios y Garantías",NEGATIVA A LA ENTREGA,DESISTIMIENTO,False,150.0,0.0,0.0,27.0
2022-01-06,2022,1,Ciudad de México,TELCEL,TELCEL,Telefonía Móvil,Facturación y Pagos,ERROR DE CALCULO,DESISTIMIENTO,False,100.0,0.0,0.0,33.0
2022-01-06,2022,1,Ciudad de México,TOTALPLAY,TOTALPLAY,TV,Facturación y Pagos,PRODUCTO O SERVICIO NO SOLICITADO O AUTORIZADO,CONCILIADA,True,0.0,100.0,0.0,18.0
2022-01-06,2022,1,Ciudad de México,TELCEL,TELCEL,Telefonía Móvil,Facturación y Pagos,ERROR DE CALCULO,CONCILIADA,True,2458.0,1960.0,0.7973962571196095,18.0
2022-01-06,2022,1,Ciudad de México,IZZI,IZZI,TV,Facturación y Pagos,PRODUCTO O SERVICIO NO SOLICITADO O AUTORIZADO,NO CONCILIADA,True,0.0,0.0,0.0,46.0
2022-01-06,2022,1,Ciudad de México,MEGACABLE,MEGACABLE,TV,"Entrega, Cambios y Garantías",NEGATIVA A LA ENTREGA,DESISTIMIENTO,False,0.0,0.0,0.0,26.0
2022-01-06,2022,1,Ciudad de México,MEGACABLE,MEGACABLE,TV,"Entrega, Cambios y Garantías",NEGATIVA A LA ENTREGA,CONCILIADA,True,0.0,400.0,0.0,13.0
2022-01-06,2022,1,Ciudad de México,MOVISTAR,MOVISTAR,Telefonía Móvil,"Entrega, Cambios y Garantías",NEGATIVA A LA ENTREGA,CONCILIADA,True,0.0,0.0,0.0,8.0
2022-01-06,2022,1,Ciudad de México,MOVISTAR,MOVISTAR,Telefonía Móvil,"Entrega, Cambios y Garantías",NEGATIVA A LA ENTREGA,CONCILIADA,True,0.0,1299.0,0.0,11.0
2022-01-06,2022,1,Ciudad de México,MOVISTAR,MOVISTAR,Telefonía Móvil,"Entrega, Cambios y Garantías",NEGATIVA A LA ENTREGA,CONCILIADA,True,0.0,0.0,0.0,15.0
2022-01-06,2022,1,Ciudad de México,TELCEL,TELCEL,Telefonía Móvil,"Entrega, Cambios y Garantías",NEGATIVA A LA ENTREGA,DESISTIMIENTO,False,0.0,0.0,0.0,29.0
2022-01-06,2022,1,Ciudad de México,MOVISTAR,MOVISTAR,Telefonía Móvil,"Entrega, Cambios y Garantías",NEGATIVA A LA ENTREGA,CONCILIADA,True,100.0,1299.0,12.99,7.0
2022-01-06,2022,1,Ciudad de México,TOTALPLAY,TOTALPLAY,TV,"Entrega, Cambios y Garantías",NEGATIVA A LA ENTREGA,DESISTIMIENTO,False,0.0,0.0,0.0,39.0
2022-01-06,2022,1,Ciudad de México,IZZI,IZZI,TV,Facturación y Pagos,PRODUCTO O SERVICIO NO SOLICITADO O AUTORIZADO,CONCILIADA,True,0.0,79.0,0.0,13.0
2022-01-06,2022,1,Ciudad de México,MEGACABLE,MEGACABLE,TV,Facturación y Pagos,MODIFICACION DEL PRECIO CONVENIDO O PRESUPUESTADO,CONCILIADA,True,0.0,200.0,0.0,7.0
2022-01-06,2022,1,Ciudad de México,MEGACABLE,MEGACABLE,TV,Facturación y Pagos,MODIFICACION DEL PRECIO CONVENIDO O PRESUPUESTADO,CONCILIADA,True,539.0,539.0,1.0,7.0
2022-01-06,2022,1,Ciudad de México,TOTALPLAY,TOTALPLAY,TV,"Entrega, Cambios y Garantías",NEGATIVA A LA ENTREGA,CONCILIADA,True,0.0,409.5,0.0,11.0
2022-01-06,2022,1,Ciudad de México,TELCEL,TELCEL,Telefonía Móvil,Facturación y Pagos,MODIFICACION DEL PRECIO CONVENIDO O PRESUPUESTADO,CONCILIADA,True,0.0,0.0,0.0,15.0
2022-01-07,2022,1,Ciudad de México,AT&T,AT&T,Telefonía Móvil,"Entrega, Cambios y Garantías",NEGATIVA A LA ENTREGA,DESISTIMIENTO,False,0.0,0.0,0.0,19.0
2022-01-07,2022,1,Ciudad de México,MEGACABLE,MEGACABLE,TV,"Entrega, Cambios y Garantías",NEGATIVA A LA ENTREGA,CONCILIADA,True,0.0,533.0,0.0,17.0
2022-01-07,2022,1,Ciudad de México,MEGACABLE,MEGACABLE,TV,Facturación y Pagos,MODIFICACION DEL PRECIO CONVENIDO O PRESUPUESTADO,CONCILIADA,True,0.0,0.0,0.0,12.0
2022-01-07,2022,1,Ciudad de México,AT&T,AT&T,Telefonía Móvil,Facturación y Pagos,MODIFICACION DEL PRECIO CONVENIDO O PRESUPUESTADO,CONCILIADA,True,225.0,225.0,1.0,0.0
2022-01-07,2022,1,Ciudad de México,IZZI,IZZI,TV,Facturación y Pagos,PENALIZACION POR CAUSA IMPUTABLE AL PROVEEDOR,CONCILIADA,True,0.0,79.0,0.0,12.0
2022-01-07,2022,1,Ciudad de México,MEGACABLE,MEGACABLE,TV,"Entrega, Cambios y Garantías",NEGATIVA A LA ENTREGA,CONCILIADA,True,0.0,889.0,0.0,17.0
2022-01-07,2022,1,Ciudad de México,MEGACABLE,MEGACABLE,TV,"Entrega, Cambios y Garantías",NEGATIVA A LA ENTREGA,CONCILIADA,True,0.0,182.0,0.0,12.0
2022-01-07,2022,1,Ciudad de México,MOVISTAR,MOVISTAR,Telefonía Móvil,"Entrega, Cambios y Garantías",NEGATIVA A LA ENTREGA,CONCILIADA,True,1299.0,1299.0,1.0,6.0
2022-01-07,2022,1,Ciudad de México,MEGACABLE,MEGACABLE,TV,"Entrega, Cambios y Garantías",NEGATIVA A LA ENTREGA,CONCILIADA,True,0.0,0.0,0.0,18.0
2022-01-07,2022,1,Ciudad de México,TELCEL,TELCEL,Telefonía Móvil,"Entrega, Cambios y Garantías",NEGATIVA A LA ENTREGA,DESISTIMIENTO,False,0.0,0.0,0.0,74.0
2022-01-07,2022,1,Ciudad de México,IZZI,IZZI,TV,Facturación y Pagos,PRODUCTO O SERVICIO NO SOLICITADO O AUTORIZADO,CONCILIADA,True,50.0,79.0,1.58,12.0
2022-01-07,2022,1,Ciudad de México,TELCEL,TELCEL,Telefonía Móvil,Facturación y Pagos,PRODUCTO O SERVICIO NO SOLICITADO O AUTORIZADO,CONCILIADA,True,100.0,100.0,1.0,34.0
2022-01-07,2022,1,Ciudad de México,IZZI,IZZI,TV,Facturación y Pagos,PRODUCTO O SERVICIO NO SOLICITADO O AUTORIZADO,CONCILIADA,True,0.0,395.0,0.0,11.0
2022-01-07,2022,1,Ciudad de México,IZZI,IZZI,TV,Facturación y Pagos,PRODUCTO O SERVICIO NO SOLICITADO O AUTORIZADO,CONCILIADA,True,0.0,680.0,0.0,17.0
2022-01-07,2022,1,Ciudad de México,AT&T,AT&T,Telefonía Móvil,"Entrega, Cambios y Garantías",NEGATIVA A CAMBIO O DEVOLUCION,DESISTIMIENTO,False,0.0,0.0,0.0,32.0
2022-01-07,2022,1,Ciudad de México,IZZI,IZZI,TV,Facturación y Pagos,PENALIZACION POR CAUSA IMPUTABLE AL PROVEEDOR,CONCILIADA,True,0.0,0.0,0.0,19.0
2022-01-07,2022,1,Ciudad de México,MEGACABLE,MEGACABLE,TV,Facturación y Pagos,NEGATIVA A BONIFICACION,CONCILIADA,True,0.0,1360.0,0.0,84.0
2022-01-07,2022,1,Ciudad de México,TELCEL,TELCEL,Telefonía Móvil,"Entrega, Cambios y Garantías",NEGATIVA A LA ENTREGA,CONCILIADA,True,0.0,399.0,0.0,28.0
2022-01-07,2022,1,Ciudad de México,TOTALPLAY,TOTALPLAY,TV,Contratos y Condiciones,NEGATIVA A LA RESCISION,CONCILIADA,True,0.0,861.02,0.0,54.0
2022-01-07,2022,1,Ciudad de México,IZZI,IZZI,TV,"Entrega, Cambios y Garantías",NEGATIVA A LA ENTREGA,NO CONCILIADA,True,0.0,0.0,0.0,10.0
2022-01-07,2022,1,Ciudad de México,MEGACABLE,MEGACABLE,TV,"Entrega, Cambios y Garantías",NEGATIVA A LA ENTREGA,DESISTIMIENTO,False,0.0,0.0,0.0,32.0
2022-01-07,2022,1,Ciudad de México,IZZI,IZZI,TV,"Entrega, Cambios y Garantías",NEGATIVA A LA ENTREGA,CONCILIADA,True,0.0,0.0,0.0,12.0
2022-01-07,2022,1,Ciudad de México,MEGACABLE,MEGACABLE,TV,"Entrega, Cambios y Garantías",NEGATIVA A LA ENTREGA,CONCILIADA,True,0.0,420.0,0.0,18.0
2022-01-07,2022,1,Ciudad de México,MEGACABLE,MEGACABLE,TV,"Entrega, Cambios y Garantías",NEGATIVA A LA ENTREGA,CONCILIADA,True,0.0,0.0,0.0,18.0
2022-01-07,2022,1,Ciudad de México,MEGACABLE,MEGACABLE,TV,Facturación y Pagos,MODIFICACION DEL PRECIO CONVENIDO O PRESUPUESTADO,CONCILIADA,True,0.0,729.0,0.0,18.0
2022-01-07,2022,1,Ciudad de México,IZZI,IZZI,TV,Facturación y Pagos,ERROR DE CALCULO,CONCILIADA,True,0.0,321.0,0.0,27.0
2022-01-07,2022,1,Ciudad de México,TELCEL,TELCEL,Telefonía Móvil,"Entrega, Cambios y Garantías",NEGATIVA A CAMBIO O DEVOLUCION,CONCILIADA,True,0.0,15.0,0.0,24.0
2022-01-07,2022,1,Ciudad de México,AT&T,AT&T,Telefonía Móvil,Facturación y Pagos,PRODUCTO O SERVICIO NO SOLICITADO O AUTORIZADO,CONCILIADA,True,1962.67,1373.67,0.6998986075091584,7.0
2022-01-07,2022,1,Ciudad de México,TOTALPLAY,TOTALPLAY,TV,Facturación y Pagos,PRODUCTO O SERVICIO NO SOLICITADO O AUTORIZADO,DESISTIMIENTO,False,100.0,0.0,0.0,46.0
2022-01-07,2022,1,Ciudad de México,MOVISTAR,MOVISTAR,Telefonía Móvil,"Entrega, Cambios y Garantías",NEGATIVA A LA ENTREGA,CONCILIADA,True,0.0,1299.0,0.0,7.0
2022-01-10,2022,1,Ciudad de México,MEGACABLE,MEGACABLE,TV,"Entrega, Cambios y Garantías",NEGATIVA A LA ENTREGA,CONCILIADA,True,0.0,0.0,0.0,7.0
2022-01-10,2022,1,Ciudad de México,TELCEL,TELCEL,Telefonía Móvil,Facturación y Pagos,PENALIZACION POR CAUSA IMPUTABLE AL PROVEEDOR,CONCILIADA,True,0.0,1100.0,0.0,8.0
2022-01-10,2022,1,Ciudad de México,MOVISTAR,MOVISTAR,Telefonía Móvil,"Entrega, Cambios y Garantías",NEGATIVA A LA ENTREGA,CONCILIADA,True,0.0,0.0,0.0,10.0
2022-01-10,2022,1,Ciudad de México,MOVISTAR,MOVISTAR,Telefonía Móvil,"Entrega, Cambios y Garantías",NEGATIVA A LA ENTREGA,CONCILIADA,True,0.0,0.0,0.0,14.0
2022-01-10,2022,1,Ciudad de México,MEGACABLE,MEGACABLE,TV,"Entrega, Cambios y Garantías",NEGATIVA A LA ENTREGA,CONCILIADA,True,575.0,262.0,0.45565217391304347,9.0
2022-01-10,2022,1,Ciudad de México,MEGACABLE,MEGACABLE,TV,Facturación y Pagos,PRODUCTO O SERVICIO NO SOLICITADO O AUTORIZADO,CONCILIADA,True,424.0,424.0,1.0,8.0
2022-01-10,2022,1,Ciudad de México,MOVISTAR,MOVISTAR,Telefonía Móvil,"Entrega, Cambios y Garantías",NEGATIVA A LA ENTREGA,DESISTIMIENTO,False,717.0,0.0,0.0,23.0
2022-01-10,2022,1,Ciudad de México,MEGACABLE,MEGACABLE,TV,Facturación y Pagos,MODIFICACION DEL PRECIO CONVENIDO O PRESUPUESTADO,DESISTIMIENTO,False,846.0,0.0,0.0,29.0
2022-01-10,2022,1,Ciudad de México,MEGACABLE,MEGACABLE,TV,"Entrega, Cambios y Garantías",NEGATIVA A LA ENTREGA,CONCILIADA,True,0.0,420.0,0.0,10.0
2022-01-10,2022,1,Ciudad de México,TELCEL,TELCEL,Telefonía Móvil,"Entrega, Cambios y Garantías",NEGATIVA A LA ENTREGA,DESISTIMIENTO,False,0.0,0.0,0.0,29.0
2022-01-10,2022,1,Ciudad de México,MEGACABLE,MEGACABLE,TV,Facturación y Pagos,PRODUCTO O SERVICIO NO SOLICITADO O AUTORIZADO,CONCILIADA,True,0.0,638.0,0.0,3.0
2022-01-10,2022,1,Ciudad de México,MOVISTAR,MOVISTAR,Telefonía Móvil,"Entrega, Cambios y Garantías",NEGATIVA A LA ENTREGA,CONCILIADA,True,1299.0,1299.0,1.0,4.0
2022-01-10,2022,1,Ciudad de México,MOVISTAR,MOVISTAR,Telefonía Móvil,"Entrega, Cambios y Garantías",NEGATIVA A LA ENTREGA,CONCILIADA,True,1299.0,1299.0,1.0,4.0
2022-01-10,2022,1,Ciudad de México,IZZI,IZZI,TV,"Entrega, Cambios y Garantías",NEGATIVA A LA ENTREGA,CONCILIADA,True,1171.5,0.0,0.0,15.0
2022-01-10,2022,1,Ciudad de México,OTROS,VIRGIN MOBILE,Telefonía Móvil,"Entrega, Cambios y Garantías",NEGATIVA A LA ENTREGA,DESISTIMIENTO,False,50.0,0.0,0.0,30.0
2022-01-11,2022,1,Ciudad de México,TELCEL,TELCEL,Telefonía Móvil,Facturación y Pagos,ERROR DE CALCULO,DESISTIMIENTO,False,0.0,0.0,0.0,42.0
2022-01-11,2022,1,Ciudad de México,TELCEL,TELCEL,Telefonía Móvil,Facturación y Pagos,ERROR DE CALCULO,CONCILIADA,True,0.0,2295.3,0.0,13.0
2022-01-11,2022,1,Ciudad de México,TELCEL,TELCEL,Telefonía Móvil,Facturación y Pagos,ERROR DE CALCULO,CONCILIADA,True,0.0,1326.86,0.0,21.0
2022-01-11,2022,1,Ciudad de México,IZZI,IZZI,TV,"Entrega, Cambios y Garantías",DEFICIENCIA EN LA REPARACION,DESISTIMIENTO,False,610.0,0.0,0.0,21.0
2022-01-11,2022,1,Ciudad de México,TELCEL,TELCEL,Telefonía Móvil,"Entrega, Cambios y Garantías",NEGATIVA A LA ENTREGA,CONCILIADA,True,0.0,200.0,0.0,14.0
2022-01-11,2022,1,Ciudad de México,MEGACABLE,MEGACABLE,TV,Facturación y Pagos,PENALIZACION POR CAUSA IMPUTABLE AL PROVEEDOR,CONCILIADA,True,0.0,355.0,0.0,6.0
2022-01-11,2022,1,Ciudad de México,TELCEL,TELCEL,Telefonía Móvil,Facturación y Pagos,PENALIZACION POR CAUSA IMPUTABLE AL PROVEEDOR,DESISTIMIENTO,False,0.0,0.0,0.0,21.0
2022-01-11,2022,1,Ciudad de México,IZZI,IZZI,TV,Facturación y Pagos,NEGATIVA A CORREGIR ERRORES,CONCILIADA,True,0.0,695.0,0.0,22.0
2022-01-11,2022,1,Ciudad de México,MEGACABLE,MEGACABLE,TV,"Entrega, Cambios y Garantías",NEGATIVA A LA ENTREGA,CONCILIADA,True,0.0,177.0,0.0,2.0
2022-01-11,2022,1,Ciudad de México,MEGACABLE,MEGACABLE,TV,"Entrega, Cambios y Garantías",NEGATIVA A LA ENTREGA,CONCILIADA,True,0.0,654.0,0.0,2.0
2022-01-11,2022,1,Ciudad de México,MEGACABLE,MEGACABLE,TV,"Entrega, Cambios y Garantías",NEGATIVA A LA ENTREGA,DESISTIMIENTO,False,0.0,0.0,0.0,21.0
2022-01-11,2022,1,Ciudad de México,MEGACABLE,MEGACABLE,TV,Facturación y Pagos,MODIFICACION DEL PRECIO CONVENIDO O PRESUPUESTADO,CONCILIADA,True,0.0,811.0,0.0,6.0
2022-01-11,2022,1,Ciudad de México,AT&T,AT&T,Telefonía Móvil,"Entrega, Cambios y Garantías",NEGATIVA A LA ENTREGA,DESISTIMIENTO,False,0.0,0.0,0.0,21.0
2022-01-11,2022,1,Ciudad de México,AT&T,AT&T,Telefonía Móvil,Facturación y Pagos,ERROR DE CALCULO,CONCILIADA,True,742.09,41.6,0.05605789055235888,9.0
2022-01-11,2022,1,Ciudad de México,MEGACABLE,MEGACABLE,TV,Facturación y Pagos,ERROR DE CALCULO,CONCILIADA,True,100.0,100.0,1.0,15.0
2022-01-11,2022,1,Ciudad de México,MEGACABLE,MEGACABLE,TV,"Entrega, Cambios y Garantías",NEGATIVA A LA ENTREGA,CONCILIADA,True,50.0,200.0,4.0,15.0
2022-01-11,2022,1,Ciudad de México,TELCEL,TELCEL,Telefonía Móvil,Facturación y Pagos,PRODUCTO O SERVICIO NO SOLICITADO O AUTORIZADO,CONCILIADA,True,50.0,1393.0,27.86,16.0
2022-01-11,2022,1,Ciudad de México,MEGACABLE,MEGACABLE,TV,Facturación y Pagos,MODIFICACION DEL PRECIO CONVENIDO O PRESUPUESTADO,CONCILIADA,True,0.0,979.0,0.0,17.0
2022-01-11,2022,1,Ciudad de México,TELCEL,TELCEL,Telefonía Móvil,Facturación y Pagos,NEGATIVA A BONIFICACION,CONCILIADA,True,0.0,501.39,0.0,43.0
2022-01-12,2022,1,Ciudad de México,TELCEL,TELCEL,Telefonía Móvil,Facturación y Pagos,ERROR DE CALCULO,CONCILIADA,True,0.0,2001.13,0.0,9.0
2022-01-12,2022,1,Ciudad de México,MEGACABLE,MEGACABLE,TV,"Entrega, Cambios y Garantías",NEGATIVA A LA ENTREGA,CONCILIADA,True,100.0,0.0,0.0,36.0
2022-01-12,2022,1,Ciudad de México,TELCEL,TELCEL,Telefonía Móvil,Facturación y Pagos,PRODUCTO O SERVICIO NO SOLICITADO O AUTORIZADO,CONCILIADA,True,0.0,0.0,0.0,15.0
2022-01-12,2022,1,Ciudad de México,TELCEL,TELCEL,Telefonía Móvil,Facturación y Pagos,ERROR DE CALCULO,CONCILIADA,True,0.0,598.0,0.0,34.0
2022-01-12,2022,1,Ciudad de México,MOVISTAR,MOVISTAR,Telefonía Móvil,"Entrega, Cambios y Garantías",NEGATIVA A LA ENTREGA,CONCILIADA,True,0.0,399.0,0.0,15.0
2022-01-12,2022,1,Ciudad de México,TELCEL,TELCEL,Telefonía Móvil,Facturación y Pagos,ERROR DE CALCULO,CONCILIADA,True,0.0,0.0,0.0,13.0
2022-01-12,2022,1,Ciudad de México,TOTALPLAY,TOTALPLAY,TV,"Entrega, Cambios y Garantías",NEGATIVA A LA ENTREGA,CONCILIADA,True,0.0,290.0,0.0,9.0
2022-01-12,2022,1,Ciudad de México,IZZI,IZZI,TV,Contratos y Condiciones,NEGATIVA A LA RESCISION,DESISTIMIENTO,False,0.0,0.0,0.0,28.0
2022-01-12,2022,1,Ciudad de México,TOTALPLAY,TOTALPLAY,TV,"Entrega, Cambios y Garantías",NEGATIVA A LA ENTREGA,NO CONCILIADA,True,0.0,0.0,0.0,56.0
2022-01-12,2022,1,Ciudad de México,MEGACABLE,MEGACABLE,TV,"Entrega, Cambios y Garantías",NEGATIVA A LA ENTREGA,CONCILIADA,True,0.0,250.0,0.0,7.0
2022-01-12,2022,1,Ciudad de México,MEGACABLE,MEGACABLE,TV,Facturación y Pagos,ERROR DE CALCULO,CONCILIADA,True,590.0,0.0,0.0,20.0
2022-01-12,2022,1,Ciudad de México,TELCEL,TELCEL,Telefonía Móvil,Facturación y Pagos,PRODUCTO O SERVICIO NO SOLICITADO O AUTORIZADO,DESISTIMIENTO,False,0.0,0.0,0.0,27.0
2022-01-12,2022,1,Ciudad de México,TELCEL,TELCEL,Telefonía Móvil,"Entrega, Cambios y Garantías",DEFICIENCIA EN LA REPARACION,NO CONCILIADA,True,2800.0,0.0,0.0,64.0
2022-01-12,2022,1,Ciudad de México,IZZI,IZZI,TV,"Entrega, Cambios y Garantías",NEGATIVA A LA ENTREGA,CONCILIADA,True,0.0,1000.0,0.0,13.0
2022-01-12,2022,1,Ciudad de México,TELCEL,TELCEL,Telefonía Móvil,Facturación y Pagos,PRODUCTO O SERVICIO NO SOLICITADO O AUTORIZADO,CONCILIADA,True,0.0,1194.0,0.0,16.0
